"site_id","order_id","payload_id","material","design_qty","design_qty_uom","required_qty","required_qty_uom","batched_qty","batched_qty_uom","variation"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","ea6fd5a0-31eb-4145-8976-1c7a2399c2c7","SLAG","280.00","lb","3080.00","lb","3100.00","lb","0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","COOLANT","8.00","gl","88.00","gl","87.00","gl","-1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","CEMENT","240.00","lb","2640.00","lb","2680.00","lb","1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","SAND_1","699.00","lb","7919.67","lb","7950.00","lb","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","MAN_SAND","388.00","lb","4310.68","lb","4250.00","lb","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","3/8""","755.00","lb","8346.53","lb","8300.00","lb","-0.56"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","FLYASH","280.00","lb","3080.00","lb","3170.00","lb","2.92"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","NCACCEL","191.99","oz","2111.89","oz","2120.00","oz","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","3/4""","1182.00","lb","13034.51","lb","12950.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","c4c5b0ae-f947-4396-b224-d65872d7cfd0","WATER1","273.22","lb","1593.04","lb","1604.00","lb","0.69"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","V2020","24.00","oz","264.00","oz","270.00","oz","2.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","3/4""","1100.00","lb","12172.60","lb","12120.00","lb","-0.43"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","WATER1","32.80","gl","132.10","gl","136.25","gl","3.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","3/8""","700.00","lb","7830.90","lb","7800.00","lb","-0.39"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","MHD_SAND","699.00","lb","7996.56","lb","7980.00","lb","-0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","CEM_Q","240.00","lb","2640.00","lb","2620.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9e03ffe7-0e25-47e8-be80-51af0f7740a5","MAN_SAND","388.00","lb","4438.72","lb","4400.00","lb","-0.87"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","WATER1","32.80","gl","137.10","gl","137.93","gl","0.60"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","CEM_Q","240.00","lb","2640.00","lb","2620.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","MAN_SAND","388.00","lb","4438.72","lb","4400.00","lb","-0.87"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","3/4""","1100.00","lb","12172.60","lb","12120.00","lb","-0.43"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","3/8""","700.00","lb","7830.90","lb","7800.00","lb","-0.39"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","SLAG","280.00","lb","3080.00","lb","3140.00","lb","1.95"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","bc945160-8541-499f-9014-b7a5b8820101","MHD_SAND","699.00","lb","7996.56","lb","7960.00","lb","-0.46"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","SAND_1","1037.00","lb","11749.21","lb","11750.00","lb","0.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","3/8""","643.00","lb","7091.39","lb","7200.00","lb","1.53"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","CEMENT","602.00","lb","6622.00","lb","6610.00","lb","-0.18"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","WATER1","285.72","lb","1493.87","lb","1498.00","lb","0.28"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","FLYASH","150.00","lb","1650.00","lb","1650.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","WATER2W","0.00","%","995.91","%","998.00","%","0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","3/4""","1227.00","lb","13514.55","lb","13450.00","lb","-0.48"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","475","82.75","oz","910.25","oz","909.00","oz","-0.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","5cdadd8c-2309-48d9-adbe-d3061e8ad2df","AEA","5.75","oz","63.25","oz","64.00","oz","1.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","3/8""","351.00","lb","2457.00","lb","2440.00","lb","-0.69"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","MHD_SAND","1102.00","lb","7937.71","lb","7860.00","lb","-0.98"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","3/4""","1415.00","lb","9905.00","lb","9840.00","lb","-0.66"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","WATER1","33.50","gl","181.17","gl","181.19","gl","0.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","FLYASH","195.00","lb","1365.00","lb","1360.00","lb","-0.37"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","475","26.00","oz","182.00","oz","182.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","CEMENT","455.00","lb","3185.00","lb","3170.00","lb","-0.47"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","e9c06de6-589d-498f-a665-7184f1f3d4d7","AEA","8.25","oz","57.75","oz","58.00","oz","0.43"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","WATER2W","0.00","%","1206.12","%","1216.00","%","0.82"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","WATER1","289.05","lb","1255.35","lb","1292.00","lb","2.92"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","475","65.75","oz","723.25","oz","723.00","oz","-0.03"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","AEA","6.50","oz","71.50","oz","72.00","oz","0.70"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","3/8""","1791.00","lb","19701.00","lb","19650.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","SAND_1","1176.00","lb","13324.08","lb","13350.00","lb","0.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","CEM_Q","526.00","lb","5786.00","lb","5760.00","lb","-0.45"
"7a7b13ad-e08f-440e-98ae-00358447798b","acf50104-9239-4059-8d95-49569cd12b9c","9fcc2090-e3e5-4b4a-89ca-3c1cde92492b","FLYASH","132.00","lb","1452.00","lb","1430.00","lb","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","WATER1","269.89","lb","1825.41","lb","1836.00","lb","0.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","SAND_1","1259.00","lb","14333.72","lb","14250.00","lb","-0.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","475","84.69","oz","931.59","oz","933.00","oz","0.15"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","3/8""","539.00","lb","5958.65","lb","6000.00","lb","0.69"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","NCACCEL","169.44","oz","1863.84","oz","1860.00","oz","-0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","FLYASH","141.00","lb","1551.00","lb","1530.00","lb","-1.35"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","V-2100","14.11","oz","155.21","oz","154.00","oz","-0.78"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","WATER2W","0.00","%","202.82","%","210.00","%","3.54"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","CEM_Q","565.00","lb","6215.00","lb","6200.00","lb","-0.24"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","e662a638-0aac-4fc2-b726-fd226c02a390","3/4""","1349.00","lb","14913.20","lb","14950.00","lb","0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","CEM_Q","564.00","lb","6204.00","lb","6240.00","lb","0.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","AEA","4.50","oz","49.50","oz","50.00","oz","1.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","SAND_1","1059.00","lb","12091.66","lb","12100.00","lb","0.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","RETARDER","15.04","oz","165.44","oz","164.00","oz","-0.87"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","3/4""","1503.00","lb","16615.67","lb","16600.00","lb","-0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","WATER1","247.40","lb","1790.23","lb","1814.00","lb","1.33"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","COR_INHB","384.00","oz","4224.00","oz","4224.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","NCACCEL","180.48","oz","1985.28","oz","1990.00","oz","0.24"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","V-2100","30.08","oz","330.88","oz","329.00","oz","-0.57"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","FLYASH","188.00","lb","2068.00","lb","2050.00","lb","-0.87"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f2c5d7a1-00f1-4ea9-b35c-5b4dd8a9e3c3","3/8""","379.00","lb","4189.85","lb","4150.00","lb","-0.95"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","COR_INHB","767.71","oz","8444.81","oz","8448.00","oz","0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","AEA","14.99","oz","164.89","oz","166.00","oz","0.67"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","RETARDER","35.24","oz","387.64","oz","387.00","oz","-0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","WATER1","236.57","lb","1213.12","lb","1232.00","lb","1.56"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","NCACCEL","169.20","oz","1861.20","oz","1860.00","oz","-0.06"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","SAND_1","1101.00","lb","12668.11","lb","12600.00","lb","-0.54"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","FLYASH","176.00","lb","1936.00","lb","1930.00","lb","-0.31"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","3/8""","820.00","lb","9132.75","lb","9150.00","lb","0.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","3/4""","1026.00","lb","11455.29","lb","11400.00","lb","-0.48"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","CEM_Q","529.00","lb","5819.00","lb","5770.00","lb","-0.84"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","46f970cd-3c7c-4a06-a9e4-53d11983ad71","475","35.24","oz","387.64","oz","387.00","oz","-0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","WATER1","262.40","lb","2053.72","lb","2054.00","lb","0.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","3/8""","377.00","lb","4152.81","lb","4150.00","lb","-0.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","475","45.85","oz","504.35","oz","504.00","oz","-0.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","FLYASH","131.00","lb","1441.00","lb","1420.00","lb","-1.46"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","V-2100","19.65","oz","216.15","oz","214.00","oz","-0.99"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","CEMENT","524.00","lb","5764.00","lb","5760.00","lb","-0.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","SAND_1","1339.00","lb","15170.87","lb","15100.00","lb","-0.47"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","d903ddfa-f6ca-4ada-b61a-9b4bac5aa195","3/4""","1496.00","lb","16456.00","lb","16400.00","lb","-0.34"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","NCACCEL","204.00","oz","2244.00","oz","2240.00","oz","-0.18"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","WATER1","291.55","lb","2303.40","lb","2318.00","lb","0.63"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","SAND_1","929.00","lb","10576.67","lb","10500.00","lb","-0.72"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","CEM_Q","680.00","lb","7480.00","lb","7450.00","lb","-0.40"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","V-2100","25.50","oz","280.50","oz","281.00","oz","0.18"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","3/8""","409.00","lb","4521.50","lb","4450.00","lb","-1.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","3/4""","1518.00","lb","16781.49","lb","16750.00","lb","-0.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","FLYASH","170.00","lb","1870.00","lb","1890.00","lb","1.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","475","34.00","oz","374.00","oz","375.00","oz","0.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","98bffbe8-3fad-493e-8d0a-25e5abaaf5cf","aff43305-3a11-4ca7-ba30-fdfc9e51b022","AEA","8.00","oz","88.00","oz","89.00","oz","1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","NCACCEL","216.00","oz","1944.00","oz","1936.00","oz","-0.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","SF_CEM","450.00","lb","4050.00","lb","4050.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","SLAG","270.00","lb","2430.00","lb","2430.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","V-2100","67.50","oz","607.50","oz","607.00","oz","-0.08"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","WATER1","34.50","gl","214.05","gl","214.74","gl","0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","MHD_SAND","1147.00","lb","10766.89","lb","10740.00","lb","-0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","CEMENT","180.00","lb","1620.00","lb","1610.00","lb","-0.62"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","3/8""SWAM","1750.00","lb","15923.25","lb","15880.00","lb","-0.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","SHRINKGE","0.50","gal","4.50","gal","0.00","gal","-100.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","V2020","135.00","oz","1215.00","oz","1210.00","oz","-0.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","46bf6745-0fce-427f-9654-6f838e2aed7d","4R","18.00","oz","162.00","oz","162.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","5906afd9-5bb8-4aee-8ccb-b34a2bec1cca","MHD_SAND","699.00","lb","7919.67","lb","7880.00","lb","-0.50"
